 2.031 
 1.998 
 2.042 
 2.256 
 2.115 
 2.037 
 2.040 
 2.181 
 2.198 
 2.198 
 2.074 
 2.161 
 2.312 
 2.074 
 2.350 
 2.193 
 2.105 
 2.239 
 2.273 
 2.170 
 2.136 
 2.232 
 2.146 
 2.255 
 2.253 
 2.215 
 2.247 
 2.179 
 2.274 
 2.238 
 2.247 
 2.268 
 2.314 
 2.251 
 2.405 
 2.249 
 2.296 
 2.294 
 2.241 
 2.336 
 2.327 
 2.329 
 2.304 
 2.268 
 2.388 
 2.411 
 2.441 
 2.604 
 2.564 
 2.595 
 2.632 
 2.529 
 2.581 
 2.459 
 2.626 
 2.684 
 2.667 
 2.627 
 2.655 
 2.604 
 2.676 
 2.802 
 2.967 
 4.116 
 4.668 
 4.654 
 4.551 
 4.003 
 3.864 
 3.840 
 3.605 
 3.515 
 3.523 
 3.444 
 3.451 
 3.600 
 3.563 
 3.570 
 3.034 
 3.066 
 2.909 
 3.039 
 3.082 
 2.875 
 2.999 
 2.946 
 2.981 
 2.720 
 2.624 
 2.918 
 2.700 
 2.670 
 2.802 
 2.603 
 2.660 
 2.753 
 2.859 
 2.586 
 2.536 
 2.684 
 2.624 
 2.493 
 2.437 
 2.407 
 2.463 
 2.521 
 2.590 
 2.715 
 2.637 
 2.713 
